match_type,player_name,batting_style,main_role,matches,batting_runs,bf,fours,sixes,sr,bat_position,dismissal,opposition,ground,pitch_type,date,weather,bowling_style,overs,mdns,runs_conceded,wicket_taken,econ,bowling_pos
odi,kusal_mendis,right hand batsman,wk batsman,1,50,73,6,1,68.49,3,caught, Bangladesh,Colombo (RPS),Spin Friendly,2023-09-09,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,15,16,3,0,93.75,3,caught, India,Colombo (RPS),Spin Friendly,2023-09-12,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,91,87,8,1,104.59,3,caught, Pakistan,Colombo (RPS),Spin Friendly,2023-09-14,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,17,34,3,0,50.0,3,bowled, India,Colombo (RPS),Spin Friendly,2023-09-17,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,76,42,4,8,180.95,3,caught, South Africa,Delhi,Balanced,2023-10-07,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,122,77,14,6,158.44,3,caught, Pakistan,Hyderabad,Balanced,2023-10-10,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,9,13,0,0,69.23,3,caught, Australia,Lucknow,Spin Friendly,2023-10-16,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,11,17,2,0,64.7,3,caught, Netherlands,Lucknow,Spin Friendly,2023-10-21,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,11,12,2,0,91.66,3,caught, England,Bengaluru,Batting Friendly,2023-10-26,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,39,50,3,0,78.0,3,caught, Afghanistan,Pune,Balanced,2023-10-30,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,1,10,0,0,10.0,3,bowled, India,Wankhede,Batting Friendly,2023-11-02,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,19,30,1,1,63.33,3,caught, Bangladesh,Delhi,Balanced,2023-11-06,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,6,7,1,0,85.71,3,caught, New Zealand,Bengaluru,Batting Friendly,2023-11-09,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,46,48,6,0,95.83,2,run out, Zimbabwe,Colombo (RPS),Spin Friendly,2024-01-06,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,17,28,2,0,60.71,2,caught, Zimbabwe,Colombo (RPS),Spin Friendly,2024-01-08,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,66,51,9,1,129.41,3,not out, Zimbabwe,Colombo (RPS),Spin Friendly,2024-01-11,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,16,31,1,0,51.61,3,caught, Afghanistan,Pallekele,Balanced,2024-02-09,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,61,65,6,1,93.84,3,caught, Afghanistan,Pallekele,Balanced,2024-02-11,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,40,29,0,4,137.93,3,bowled, Afghanistan,Pallekele,Balanced,2024-02-14,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,59,75,5,1,78.66,3,caught, Bangladesh,Chattogram,Spin Friendly,2024-03-13,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,16,13,3,0,123.07,3,caught, Bangladesh,Chattogram,Spin Friendly,2024-03-15,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,29,51,3,0,56.86,3,caught, Bangladesh,Chattogram,Spin Friendly,2024-03-18,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,14,31,1,0,45.16,3,lbw, India,Colombo (RPS),Spin Friendly,2024-08-02,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,30,42,3,0,71.42,3,lbw, India,Colombo (RPS),Spin Friendly,2024-08-04,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,59,82,4,0,71.95,3,caught, India,Colombo (RPS),Spin Friendly,2024-08-07,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,13,8,3,0,162.5,3,caught, West Indies,Pallekele,Balanced,2024-10-20,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,3,13,0,0,23.07,3,bowled, West Indies,Pallekele,Balanced,2024-10-23,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,56,22,9,1,254.54,3,not out, West Indies,Pallekele,Balanced,2024-10-26,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,143,128,17,2,111.71,3,caught, New Zealand,Dambulla,Balanced,2024-11-13,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,74,102,6,0,72.54,3,not out, New Zealand,Pallekele,Balanced,2024-11-17,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,2,8,0,0,25.0,3,bowled, New Zealand,Wellington,Fast Bowling Friendly,2025-01-05,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,2,4,0,0,50.0,3,caught, New Zealand,Hamilton,Batting Friendly,2025-01-08,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,54,48,5,2,112.5,3,caught, New Zealand,Auckland,Batting Friendly,2025-01-11,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,19,17,4,0,111.76,3,caught, Australia,Colombo (RPS),Spin Friendly,2025-02-12,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,101,115,11,0,87.82,3,caught, Australia,Colombo (RPS),Spin Friendly,2025-02-14,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,45,43,6,1,104.65,3,lbw, Bangladesh,Colombo (RPS),Spin Friendly,2025-07-02,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,56,31,9,1,180.64,3,lbw, Bangladesh,Colombo (RPS),Spin Friendly,2025-07-05,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,124,114,18,0,108.77,3,caught, Bangladesh,Pallekele,Balanced,2025-07-08,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,38,63,3,0,60.31,3,caught, Zimbabwe,Harare,Batting Friendly,2025-08-29,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,5,10,0,0,50.0,3,caught, Zimbabwe,Harare,Batting Friendly,2025-08-31,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,0,1,0,0,0.0,3,bowled, Pakistan,Rawalpindi,Batting Friendly,2025-11-11,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,20,28,2,0,71.42,3,caught, Pakistan,Rawalpindi,Batting Friendly,2025-11-14,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,kusal_mendis,right hand batsman,wk batsman,1,34,54,3,0,62.96,3,bowled, Pakistan,Rawalpindi,Batting Friendly,2025-11-16,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,2,0,0,0.0,5,bowled, Pakistan,Sharjah,Spin Friendly,2017-10-20,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,3,0,0,0.0,2,bowled, Pakistan,Sharjah,Spin Friendly,2017-10-23,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,42,57,5,0,73.68,3,caught, India,Visakhapatnam,Balanced,2017-12-17,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,35,34,4,0,102.94,2,caught, England,Pallekele,Balanced,2018-10-17,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,1,7,0,0,14.28,2,caught, England,Pallekele,Balanced,2018-10-20,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,54,48,8,0,112.5,2,bowled, England,Colombo (RPS),Spin Friendly,2018-10-23,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,6,14,1,0,42.85,2,bowled, Pakistan,Karachi,Balanced,2019-09-30,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,44,46,5,0,95.65,4,bowled, Afghanistan,Hambantota,Spin Friendly,2023-06-04,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,0,0,0,0.0,0,-, Afghanistan,Hambantota,Spin Friendly,2023-06-07,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,73,64,9,0,114.06,4,run out, U.A.E.,Bulawayo,Balanced,2023-06-19,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,0,0,0,0.0,0,-, Oman,Bulawayo,Balanced,2023-06-23,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,82,86,4,0,95.34,4,caught, Ireland,Bulawayo,Balanced,2023-06-25,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,26,35,4,0,74.28,4,caught, Scotland,Bulawayo,Balanced,2023-06-27,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,1,3,0,0,33.33,4,caught, Netherlands,Bulawayo,Balanced,2023-06-30,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,0,0,0,0.0,0,-, Zimbabwe,Bulawayo,Balanced,2023-07-02,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,17,18,1,0,94.44,4,not out, West Indies,Harare,Batting Friendly,2023-07-07,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,19,23,4,0,82.6,2,caught, Netherlands,Harare,Batting Friendly,2023-07-09,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,54,77,6,0,70.12,4,stumped, Bangladesh,Pallekele,Balanced,2023-08-31,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,3,8,0,0,37.5,4,caught, Afghanistan,Lahore,Batting Friendly,2023-09-05,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,93,72,8,2,129.16,4,caught, Bangladesh,Colombo (RPS),Spin Friendly,2023-09-09,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,17,31,1,0,54.83,4,stumped, India,Colombo (RPS),Spin Friendly,2023-09-12,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,48,51,4,0,94.11,4,stumped, Pakistan,Colombo (RPS),Spin Friendly,2023-09-14,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,2,0,0,0.0,4,lbw, India,Colombo (RPS),Spin Friendly,2023-09-17,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,23,19,3,1,121.05,4,caught, South Africa,Delhi,Balanced,2023-10-07,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,108,89,11,2,121.34,4,caught, Pakistan,Hyderabad,Balanced,2023-10-10,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,8,8,1,0,100.0,4,lbw, Australia,Lucknow,Spin Friendly,2023-10-16,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,91,107,7,0,85.04,4,not out, Netherlands,Lucknow,Spin Friendly,2023-10-21,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,65,54,7,1,120.37,4,not out, England,Bengaluru,Batting Friendly,2023-10-26,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,36,40,3,0,90.0,4,lbw, Afghanistan,Pune,Balanced,2023-10-30,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,4,0,0,0.0,4,caught, India,Wankhede,Batting Friendly,2023-11-02,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,41,42,4,0,97.61,4,caught, Bangladesh,Delhi,Balanced,2023-11-06,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,1,2,0,0,50.0,4,caught, New Zealand,Bengaluru,Batting Friendly,2023-11-09,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,41,31,8,0,132.25,3,caught, Zimbabwe,Colombo (RPS),Spin Friendly,2024-01-06,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,4,3,1,0,133.33,3,caught, Zimbabwe,Colombo (RPS),Spin Friendly,2024-01-08,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,14,17,1,0,82.35,4,not out, Zimbabwe,Colombo (RPS),Spin Friendly,2024-01-11,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,45,36,4,1,125.0,4,caught, Afghanistan,Pallekele,Balanced,2024-02-09,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,52,61,3,0,85.24,4,caught, Afghanistan,Pallekele,Balanced,2024-02-11,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,8,5,1,0,160.0,4,not out, Afghanistan,Pallekele,Balanced,2024-02-14,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,3,5,0,0,60.0,4,caught, Bangladesh,Chattogram,Spin Friendly,2024-03-13,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,1,4,0,0,25.0,4,caught, Bangladesh,Chattogram,Spin Friendly,2024-03-15,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,14,15,2,0,93.33,4,caught, Bangladesh,Chattogram,Spin Friendly,2024-03-18,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,8,18,0,0,44.44,4,caught, India,Colombo (RPS),Spin Friendly,2024-08-02,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,14,31,1,0,45.16,4,caught, India,Colombo (RPS),Spin Friendly,2024-08-04,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,1,0,0,0.0,5,lbw, India,Colombo (RPS),Spin Friendly,2024-08-07,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,18,12,3,0,150.0,4,bowled, West Indies,Pallekele,Balanced,2024-10-20,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,38,50,6,0,76.0,4,caught, West Indies,Pallekele,Balanced,2024-10-23,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,0,0,0,0.0,0,-, West Indies,Pallekele,Balanced,2024-10-26,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,5,4,0,0,125.0,4,caught, New Zealand,Dambulla,Balanced,2024-11-13,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,8,17,0,0,47.05,6,caught, New Zealand,Pallekele,Balanced,2024-11-17,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,0,0,0,0,0.0,0,-, New Zealand,Pallekele,Balanced,2024-11-19,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,35,40,5,0,87.5,4,lbw, Zimbabwe,Harare,Batting Friendly,2025-08-29,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,31,46,2,0,67.39,4,caught, Zimbabwe,Harare,Batting Friendly,2025-08-31,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,39,48,6,0,81.25,4,caught, Pakistan,Rawalpindi,Batting Friendly,2025-11-11,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,42,52,3,1,80.76,4,bowled, Pakistan,Rawalpindi,Batting Friendly,2025-11-14,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,sadeera_samarawickrama,right hand batsman,wk batsman,1,48,65,2,0,73.84,4,bowled, Pakistan,Rawalpindi,Batting Friendly,2025-11-16,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,0,2,0,0,0.0,2,lbw, Australia,Dambulla,Balanced,2016-08-31,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,10,9,1,1,111.11,2,bowled, South Africa,Centurion,Fast Bowling Friendly,2019-03-06,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,23,26,4,0,88.46,1,caught, South Africa,Durban,Balanced,2019-03-10,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,29,27,5,0,107.4,1,caught, South Africa,Gqeberha,Balanced,2019-03-13,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,9,15,2,0,60.0,1,caught, South Africa,Cape Town,Spin Friendly,2019-03-16,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,74,78,5,3,94.87,1,caught, Scotland,Edinburgh,Balanced,2019-05-21,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,49,39,6,2,125.64,3,caught, England,Leeds,Balanced,2019-06-21,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,30,29,4,0,103.44,3,caught, South Africa,Chester-le-Street,Balanced,2019-06-28,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,104,103,9,2,100.97,3,caught, West Indies,Chester-le-Street,Balanced,2019-07-01,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,20,21,4,0,95.23,3,caught, India,Leeds,Balanced,2019-07-06,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,7,13,0,0,53.84,1,caught, Bangladesh,Colombo (RPS),Spin Friendly,2019-07-26,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,82,75,9,2,109.33,1,caught, Bangladesh,Colombo (RPS),Spin Friendly,2019-07-28,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,6,14,0,0,42.85,1,lbw, Bangladesh,Colombo (RPS),Spin Friendly,2019-07-31,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,0,7,0,0,0.0,3,caught, Pakistan,Karachi,Balanced,2019-09-30,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,4,6,1,0,66.66,2,caught, Pakistan,Karachi,Balanced,2019-10-02,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,50,55,5,1,90.9,1,caught, West Indies,Colombo (SSC),Spin Friendly,2020-02-22,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,127,123,10,0,103.25,1,caught, West Indies,Hambantota,Spin Friendly,2020-02-26,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,29,34,5,0,85.29,1,caught, West Indies,Pallekele,Balanced,2020-03-01,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,2,2,0,0,100.0,3,lbw, England,The Oval,Batting Friendly,2021-07-01,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,14,14,2,0,100.0,1,lbw, England,Bristol,Balanced,2021-07-04,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,33,35,2,1,94.28,1,caught, India,Colombo (RPS),Spin Friendly,2021-07-18,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,50,71,4,1,70.42,1,caught, India,Colombo (RPS),Spin Friendly,2021-07-20,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,76,98,4,1,77.55,1,caught, India,Colombo (RPS),Spin Friendly,2021-07-23,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,118,115,10,2,102.6,1,caught, South Africa,Colombo (RPS),Spin Friendly,2021-09-02,humid,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,8,15,1,0,53.33,1,caught, South Africa,Colombo (RPS),Spin Friendly,2021-09-04,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,10,18,2,0,55.55,1,lbw, South Africa,Colombo (RPS),Spin Friendly,2021-09-07,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,5,12,1,0,41.66,2,caught, India,Guwahati,Batting Friendly,2023-01-10,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,20,17,4,0,117.64,1,bowled, India,Eden Gardens,Balanced,2023-01-12,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,1,4,0,0,25.0,1,caught, India,Thiruvananthapuram,Balanced,2023-01-15,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,0,5,0,0,0.0,1,caught, Zimbabwe,Colombo (RPS),Spin Friendly,2024-01-06,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,4,5,1,0,80.0,1,caught, Zimbabwe,Colombo (RPS),Spin Friendly,2024-01-08,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,0,4,0,0,0.0,2,caught, Zimbabwe,Colombo (RPS),Spin Friendly,2024-01-11,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,88,88,8,3,100.0,2,caught, Afghanistan,Pallekele,Balanced,2024-02-09,cloudy,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,5,23,0,0,21.73,2,caught, Afghanistan,Pallekele,Balanced,2024-02-11,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,91,66,10,5,137.87,2,caught, Afghanistan,Pallekele,Balanced,2024-02-14,hot,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,33,33,5,1,100.0,2,caught, Bangladesh,Chattogram,Spin Friendly,2024-03-13,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
odi,avishka_fernando,right hand batsman,batsman,1,0,1,0,0,0.0,2,caught, Bangladesh,Chattogram,Spin Friendly,2024-03-15,dry,No_Bowling,0.0,0.0,0.0,0,0.0,0.0
